run_id,graph_id,vertices,graph_seed,remove_ratio_target,remove_ratio_actual,n_vertices,n_edges,hop_key,hops,use_reduction,rep,run_seed,status,error_type,error_message,elapsed_sec,timeout_sec,started_at,hostname,python_version,git_sha,sampler,num_reads,contraction_sec,n_edges_contracted,n_super_edges,n_cycle_chains,n_subgraphs,partition_target_k,qubo_vars_total,qubo_vars_max,qubo_couplings_total,n_edges_solved,peak_rss_mb,apsp_sum,strong_connect_rate,flow_score,sample_score,strongly_connected,use_dnc,ok
v100_s7_p30__h4__red__r1,v100_s7_p30,100,7,0.3,0.2992957746478873,100,199,h4,4,True,1,264735592,ok,,,4.0238295839953935,,2026-08-26T11:49:38+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0004746249906020239,185,12,0,40.0,48.0,84.0,25.0,219.0,185.0,182.234375,1.4687540484207182,1.0,88.0,,True,True,True
v100_s7_p30__h2+3__nored__r1,v100_s7_p30,100,7,0.3,0.2992957746478873,100,199,h2+3,2+3,False,1,264735592,ok,,,3.217451541990158,,2026-08-26T11:49:40+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005433750047814101,185,12,0,14.0,7.0,120.0,28.0,514.0,199.0,191.0625,1.4388124899791588,1.0,64.0,,True,True,True
v100_s7_p30__h2+3__red__r1,v100_s7_p30,100,7,0.3,0.2992957746478873,100,199,h2+3,2+3,True,1,264735592,ok,,,2.8674207079893677,,2026-08-26T11:49:40+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005592499946942553,185,12,0,17.0,13.0,101.0,34.0,350.0,185.0,183.296875,1.4846555635722347,1.0,60.0,,True,True,True
v100_s7_p30__h2+3+4__nored__r1,v100_s7_p30,100,7,0.3,0.2992957746478873,100,199,h2+3+4,2+3+4,False,1,264735592,ok,,,4.466924458989524,,2026-08-26T11:49:40+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005205829947954044,185,12,0,38.0,35.0,119.0,29.0,419.0,199.0,184.5,1.4753924963924967,1.0,68.0,,True,True,True
v100_s7_p30__h2+3+4__red__r1,v100_s7_p30,100,7,0.3,0.2992957746478873,100,199,h2+3+4,2+3+4,True,1,264735592,ok,,,4.955303124996135,,2026-08-26T11:49:40+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.000535165992914699,185,12,0,40.0,48.0,89.0,25.0,217.0,185.0,183.40625,1.4632629870129905,1.0,88.0,,True,True,True
v100_s7_p50__h2__nored__r1,v100_s7_p50,100,7,0.5,0.5,100,142,h2,2,False,1,1865488782,ok,,,0.8457137079967652,,2026-08-26T11:49:43+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0004942090017721057,101,29,0,1.0,,142.0,142.0,298.0,142.0,166.40625,1.9929647454117205,0.14,44.0,-165.0,True,True,True
v100_s7_p50__h2__red__r1,v100_s7_p50,100,7,0.5,0.5,100,142,h2,2,True,1,1865488782,ok,,,0.573450584008242,,2026-08-26T11:49:42+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005246669898042455,101,29,0,1.0,,101.0,101.0,249.0,101.0,164.15625,1.9042051150308796,1.0,44.0,,True,True,True
v100_s7_p50__h3__nored__r1,v100_s7_p50,100,7,0.5,0.5,100,142,h3,3,False,1,1865488782,ok,,,1.2763035829993896,,2026-08-26T11:49:43+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005404580006143078,101,29,0,1.0,,142.0,142.0,740.0,142.0,202.1875,1.8705647652011392,0.58,44.0,-270.0,True,True,True
v100_s7_p50__h3__red__r1,v100_s7_p50,100,7,0.5,0.5,100,142,h3,3,True,1,1865488782,ok,,,0.8188680000021122,,2026-08-26T11:49:43+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005074579967185855,101,29,0,1.0,,101.0,101.0,594.0,101.0,180.890625,1.8685723552541795,1.0,44.0,,True,True,True
v100_s7_p50__h4__nored__r1,v100_s7_p50,100,7,0.5,0.5,100,142,h4,4,False,1,1865488782,ok,,,2.167836791006266,,2026-08-26T11:49:44+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005464589921757579,101,29,0,5.0,8.0,151.0,133.0,665.0,142.0,167.3125,,0.0,52.0,,False,True,True
v100_s7_p50__h4__red__r1,v100_s7_p50,100,7,0.5,0.5,100,142,h4,4,True,1,1865488782,ok,,,1.458607916996698,,2026-08-26T11:49:44+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.00045945800957269967,101,29,0,6.0,12.0,88.0,36.0,358.0,101.0,173.984375,2.091734669090732,1.0,60.0,,True,True,True
v100_s7_p50__h2+3__nored__r1,v100_s7_p50,100,7,0.5,0.5,100,142,h2+3,2+3,False,1,1865488782,ok,,,1.3382709580037044,,2026-08-26T11:49:45+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005420419911388308,101,29,0,1.0,,142.0,142.0,740.0,142.0,201.75,1.8645079283791446,0.56,44.0,-480.0,True,True,True
v100_s7_p50__h2+3__red__r1,v100_s7_p50,100,7,0.5,0.5,100,142,h2+3,2+3,True,1,1865488782,ok,,,0.720889290998457,,2026-08-26T11:49:45+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005413330072769895,101,29,0,1.0,,101.0,101.0,594.0,101.0,171.078125,1.9413233688309515,1.0,44.0,,True,True,True
v100_s7_p50__h2+3+4__nored__r1,v100_s7_p50,100,7,0.5,0.5,100,142,h2+3+4,2+3+4,False,1,1865488782,ok,,,2.602784791000886,,2026-08-26T11:49:46+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.00027020799461752176,101,29,0,7.0,9.0,139.0,71.0,579.0,142.0,166.859375,1.8718507861386762,1.0,56.0,,True,True,True
v100_s7_p50__h2+3+4__red__r1,v100_s7_p50,100,7,0.5,0.5,100,142,h2+3+4,2+3+4,True,1,1865488782,ok,,,1.8166169159958372,,2026-08-26T11:49:46+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0004743750032503158,101,29,0,6.0,12.0,88.0,36.0,358.0,101.0,176.765625,2.0816761207367396,1.0,48.0,,True,True,True
v100_s8_p0__h2__nored__r1,v100_s8_p0,100,8,0.0,0.0,100,280,h2,2,False,1,624963726,ok,,,4.582812541993917,,2026-08-26T11:49:46+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.00037037499714642763,280,0,0,25.0,10.0,188.0,42.0,567.0,280.0,186.171875,1.3203871653038273,1.0,88.0,,True,True,True
v100_s8_p0__h2__red__r1,v100_s8_p0,100,8,0.0,0.0,100,280,h2,2,True,1,624963726,ok,,,4.578586083996925,,2026-08-26T11:49:46+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.00037379100103862584,280,0,0,25.0,10.0,188.0,42.0,567.0,280.0,185.46875,1.3203871653038273,1.0,88.0,,True,True,True
v100_s8_p0__h3__nored__r1,v100_s8_p0,100,8,0.0,0.0,100,280,h3,3,False,1,624963726,ok,,,5.300506583007518,,2026-08-26T11:49:46+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.00037054199492558837,280,0,0,53.0,30.0,135.0,15.0,404.0,280.0,179.609375,1.3147303992303974,1.0,76.0,,True,True,True
v100_s8_p0__h3__red__r1,v100_s8_p0,100,8,0.0,0.0,100,280,h3,3,True,1,624963726,ok,,,5.3761040840036,,2026-08-26T11:49:46+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.00036970801011193544,280,0,0,53.0,30.0,135.0,15.0,404.0,280.0,180.578125,1.3147303992303974,1.0,76.0,,True,True,True
v100_s8_p0__h4__nored__r1,v100_s8_p0,100,8,0.0,0.0,100,280,h4,4,False,1,624963726,ok,,,11.281097208004212,,2026-08-26T11:49:47+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0004314580000936985,280,0,0,74.0,53.0,173.0,30.0,589.0,280.0,247.671875,1.3241822190155481,1.0,84.0,,True,True,True
v100_s8_p0__h4__red__r1,v100_s8_p0,100,8,0.0,0.0,100,280,h4,4,True,1,624963726,ok,,,11.267197749999468,,2026-08-26T11:49:46+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.00037224999687168747,280,0,0,74.0,53.0,173.0,30.0,589.0,280.0,250.234375,1.3241822190155481,1.0,84.0,,True,True,True
v100_s8_p0__h2+3__nored__r1,v100_s8_p0,100,8,0.0,0.0,100,280,h2+3,2+3,False,1,624963726,ok,,,5.697944042010931,,2026-08-26T11:49:48+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.00037362499278970063,280,0,0,53.0,30.0,135.0,15.0,404.0,280.0,182.15625,1.323768278018274,1.0,84.0,,True,True,True
v100_s8_p0__h2+3__red__r1,v100_s8_p0,100,8,0.0,0.0,100,280,h2+3,2+3,True,1,624963726,ok,,,5.752054958007648,,2026-08-26T11:49:47+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.00034870799572672695,280,0,0,53.0,30.0,135.0,15.0,404.0,280.0,182.03125,1.323768278018274,1.0,84.0,,True,True,True
v100_s8_p0__h2+3+4__nored__r1,v100_s8_p0,100,8,0.0,0.0,100,280,h2+3+4,2+3+4,False,1,624963726,ok,,,12.70135050000681,,2026-08-26T11:49:51+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0004029580013593659,280,0,0,74.0,53.0,173.0,30.0,588.0,280.0,251.359375,1.3201447410614038,1.0,80.0,,True,True,True
v100_s8_p0__h2+3+4__red__r1,v100_s8_p0,100,8,0.0,0.0,100,280,h2+3+4,2+3+4,True,1,624963726,ok,,,12.74381612498837,,2026-08-26T11:49:49+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0003704170085256919,280,0,0,74.0,53.0,173.0,30.0,588.0,280.0,249.734375,1.3201447410614038,1.0,80.0,,True,True,True
v100_s8_p10__h2__nored__r1,v100_s8_p10,100,8,0.1,0.1,100,252,h2,2,False,1,659881403,ok,,,2.290535332998843,,2026-08-26T11:49:52+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0002689160028239712,250,2,0,1.0,,252.0,252.0,1118.0,252.0,237.484375,1.3483115279781916,1.0,48.0,-625.0,True,True,True
v100_s8_p10__h2__red__r1,v100_s8_p10,100,8,0.1,0.1,100,252,h2,2,True,1,659881403,ok,,,2.209734666001168,,2026-08-26T11:49:51+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005222920008236542,250,2,0,1.0,,250.0,250.0,1114.0,250.0,237.5,1.3502105579605579,1.0,48.0,,True,True,True
v100_s8_p10__h3__nored__r1,v100_s8_p10,100,8,0.1,0.1,100,252,h3,3,False,1,659881403,ok,,,4.014773082992178,,2026-08-26T11:49:54+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0004931250005029142,250,2,0,39.0,16.0,124.0,19.0,419.0,252.0,180.25,1.3579327801827756,1.0,76.0,,True,True,True
v100_s8_p10__h3__red__r1,v100_s8_p10,100,8,0.1,0.1,100,252,h3,3,True,1,659881403,ok,,,4.287690249999287,,2026-08-26T11:49:52+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0004572500038193539,250,2,0,39.0,29.0,121.0,18.0,374.0,250.0,179.46875,1.3549971941638554,1.0,92.0,,True,True,True
v100_s8_p10__h4__nored__r1,v100_s8_p10,100,8,0.1,0.1,100,252,h4,4,False,1,659881403,ok,,,8.822328708003624,,2026-08-26T11:49:55+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005035000067437068,250,2,0,83.0,79.0,87.0,19.0,266.0,252.0,216.875,1.3661048581048556,1.0,68.0,,True,True,True
v100_s8_p10__h4__red__r1,v100_s8_p10,100,8,0.1,0.1,100,252,h4,4,True,1,659881403,ok,,,8.836214875002042,,2026-08-26T11:49:54+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005369169957702979,250,2,0,77.0,68.0,90.0,19.0,230.0,250.0,222.1875,1.3645568783068762,1.0,84.0,,True,True,True
v100_s8_p10__h2+3__nored__r1,v100_s8_p10,100,8,0.1,0.1,100,252,h2+3,2+3,False,1,659881403,ok,,,4.346801417006645,,2026-08-26T11:49:57+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005512920033652335,250,2,0,39.0,16.0,124.0,19.0,419.0,252.0,183.71875,1.3770641734808333,1.0,68.0,,True,True,True
v100_s8_p10__h2+3__red__r1,v100_s8_p10,100,8,0.1,0.1,100,252,h2+3,2+3,True,1,659881403,ok,,,4.704336916998727,,2026-08-26T11:49:55+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0004709579952759668,250,2,0,39.0,29.0,121.0,18.0,374.0,250.0,178.328125,1.3803755812089058,1.0,96.0,,True,True,True
v100_s8_p10__h2+3+4__nored__r1,v100_s8_p10,100,8,0.1,0.1,100,252,h2+3+4,2+3+4,False,1,659881403,ok,,,10.047059459000593,,2026-08-26T11:49:59+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005584169994108379,250,2,0,83.0,79.0,91.0,19.0,267.0,252.0,228.96875,1.3635493025493004,1.0,72.0,,True,True,True
v100_s8_p10__h2+3+4__red__r1,v100_s8_p10,100,8,0.1,0.1,100,252,h2+3+4,2+3+4,True,1,659881403,ok,,,10.125446874997579,,2026-08-26T11:49:59+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0004970000009052455,250,2,0,77.0,68.0,91.0,19.0,228.0,250.0,227.078125,1.3636079044412361,1.0,76.0,,True,True,True
v100_s8_p30__h2__nored__r1,v100_s8_p30,100,8,0.3,0.3,100,196,h2,2,False,1,811660380,ok,,,1.8471189580013743,,2026-08-26T11:50:01+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005360419891076162,180,16,0,1.0,,196.0,196.0,659.0,196.0,233.0,1.5322639417260673,0.94,46.0,-370.0,True,True,True
v100_s8_p30__h2__red__r1,v100_s8_p30,100,8,0.3,0.3,100,196,h2,2,True,1,811660380,ok,,,1.4896031660027802,,2026-08-26T11:49:59+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005367919948184863,180,16,0,1.0,,180.0,180.0,636.0,180.0,200.1875,1.5250760017199454,1.0,46.0,,True,True,True
v100_s8_p30__h3__nored__r1,v100_s8_p30,100,8,0.3,0.3,100,196,h3,3,False,1,811660380,ok,,,3.200802166000358,,2026-08-26T11:50:03+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.00032500000088475645,180,16,0,10.0,11.0,107.0,61.0,363.0,196.0,217.25,1.5299146989374341,1.0,58.0,,True,True,True
v100_s8_p30__h3__red__r1,v100_s8_p30,100,8,0.3,0.3,100,196,h3,3,True,1,811660380,ok,,,2.4112542500079144,,2026-08-26T11:50:02+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005782500084023923,180,16,0,14.0,10.0,105.0,24.0,362.0,180.0,181.40625,1.5149179311149072,1.0,66.0,,True,True,True
v100_s8_p30__h4__nored__r1,v100_s8_p30,100,8,0.3,0.3,100,196,h4,4,False,1,811660380,ok,,,4.189935582995531,,2026-08-26T11:50:04+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.000563542009331286,180,16,0,43.0,58.0,74.0,14.0,170.0,196.0,180.59375,1.5129291362397481,1.0,70.0,,True,True,True
v100_s8_p30__h4__red__r1,v100_s8_p30,100,8,0.3,0.3,100,196,h4,4,True,1,811660380,ok,,,3.677209292000043,,2026-08-26T11:50:03+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005322090000845492,180,16,0,27.0,35.0,117.0,19.0,386.0,180.0,186.53125,1.478970848455705,1.0,82.0,,True,True,True
v100_s8_p30__h2+3__nored__r1,v100_s8_p30,100,8,0.3,0.3,100,196,h2+3,2+3,False,1,811660380,ok,,,3.4865412499930244,,2026-08-26T11:50:04+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005366659897845238,180,16,0,10.0,11.0,107.0,61.0,363.0,196.0,217.078125,1.535825790371251,1.0,54.0,,True,True,True
v100_s8_p30__h2+3__red__r1,v100_s8_p30,100,8,0.3,0.3,100,196,h2+3,2+3,True,1,811660380,ok,,,2.7198963330010884,,2026-08-26T11:50:04+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005587079940596595,180,16,0,14.0,10.0,105.0,24.0,362.0,180.0,181.046875,1.515331310944954,1.0,78.0,,True,True,True
v100_s8_p30__h2+3+4__nored__r1,v100_s8_p30,100,8,0.3,0.3,100,196,h2+3+4,2+3+4,False,1,811660380,ok,,,5.044016416999511,,2026-08-26T11:50:05+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0004937909980071709,180,16,0,43.0,58.0,77.0,14.0,172.0,196.0,178.015625,1.5181901919629253,1.0,66.0,,True,True,True
v100_s8_p30__h2+3+4__red__r1,v100_s8_p30,100,8,0.3,0.3,100,196,h2+3+4,2+3+4,True,1,811660380,ok,,,4.517430291001801,,2026-08-26T11:50:05+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005875839997315779,180,16,0,27.0,35.0,118.0,19.0,386.0,180.0,185.140625,1.479738445056635,1.0,86.0,,True,True,True
v100_s8_p50__h2__nored__r1,v100_s8_p50,100,8,0.5,0.5,100,140,h2,2,False,1,1570815164,ok,,,0.9275367500085849,,2026-08-26T11:50:07+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005129999917699024,90,37,0,1.0,,140.0,140.0,303.0,140.0,173.640625,1.9606827485085108,0.22,38.0,-174.0,True,True,True
v100_s8_p50__h2__red__r1,v100_s8_p50,100,8,0.5,0.5,100,140,h2,2,True,1,1570815164,ok,,,0.4948679590015672,,2026-08-26T11:50:05+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005033329944126308,90,37,0,1.0,,90.0,90.0,238.0,90.0,162.640625,2.1400207138540557,1.0,38.0,,True,True,True
v100_s8_p50__h3__nored__r1,v100_s8_p50,100,8,0.5,0.5,100,140,h3,3,False,1,1570815164,ok,,,1.2200675000058254,,2026-08-26T11:50:07+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005075410008430481,90,37,0,1.0,,140.0,140.0,743.0,140.0,196.421875,1.9420894344151993,0.51,38.0,-279.0,True,True,True
v100_s8_p50__h3__red__r1,v100_s8_p50,100,8,0.5,0.5,100,140,h3,3,True,1,1570815164,ok,,,1.0811660840117838,,2026-08-26T11:50:07+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005296660092426464,90,37,0,2.0,2.0,64.0,58.0,297.0,90.0,181.578125,2.032196225771987,1.0,42.0,,True,True,True
v100_s8_p50__h4__nored__r1,v100_s8_p50,100,8,0.5,0.5,100,140,h4,4,False,1,1570815164,ok,,,1.8646125410014065,,2026-08-26T11:50:08+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005679579917341471,90,37,0,11.0,20.0,89.0,46.0,329.0,140.0,176.546875,2.002245584942564,1.0,38.0,,True,True,True
v100_s8_p50__h4__red__r1,v100_s8_p50,100,8,0.5,0.5,100,140,h4,4,True,1,1570815164,ok,,,1.32345641599386,,2026-08-26T11:50:08+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005244589992798865,90,37,0,7.0,10.0,63.0,41.0,213.0,90.0,174.65625,2.014099061712712,1.0,50.0,,True,True,True
v100_s8_p50__h2+3__nored__r1,v100_s8_p50,100,8,0.5,0.5,100,140,h2+3,2+3,False,1,1570815164,ok,,,1.3167954170057783,,2026-08-26T11:50:09+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005395829939516261,90,37,0,1.0,,140.0,140.0,743.0,140.0,203.15625,1.9551178619360519,0.58,38.0,-487.0,True,True,True
v100_s8_p50__h2+3__red__r1,v100_s8_p50,100,8,0.5,0.5,100,140,h2+3,2+3,True,1,1570815164,ok,,,1.1979448750062147,,2026-08-26T11:50:09+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005457080114865676,90,37,0,2.0,2.0,64.0,58.0,297.0,90.0,180.40625,2.021169666192404,1.0,50.0,,True,True,True
v100_s8_p50__h2+3+4__nored__r1,v100_s8_p50,100,8,0.5,0.5,100,140,h2+3+4,2+3+4,False,1,1570815164,ok,,,2.3896522909926716,,2026-08-26T11:50:09+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005312499997671694,90,37,0,11.0,20.0,90.0,46.0,330.0,140.0,171.296875,1.9912891342664127,1.0,46.0,,True,True,True
v100_s8_p50__h2+3+4__red__r1,v100_s8_p50,100,8,0.5,0.5,100,140,h2+3+4,2+3+4,True,1,1570815164,ok,,,1.6037346250086557,,2026-08-26T11:50:09+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0005377499910537153,90,37,0,7.0,10.0,63.0,41.0,213.0,90.0,181.203125,1.9907492025370932,1.0,50.0,,True,True,True
v100_s9_p0__h2__nored__r1,v100_s9_p0,100,9,0.0,0.0,100,286,h2,2,False,1,733837191,ok,,,2.490871165995486,,2026-08-26T11:50:10+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.00037658300425391644,286,0,0,1.0,,286.0,286.0,1449.0,286.0,237.875,1.3148078403078391,1.0,58.0,-795.0,True,True,True
v100_s9_p0__h2__red__r1,v100_s9_p0,100,9,0.0,0.0,100,286,h2,2,True,1,733837191,ok,,,2.5445234579965472,,2026-08-26T11:50:10+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0003845000028377399,286,0,0,1.0,,286.0,286.0,1449.0,286.0,238.796875,1.3148078403078391,1.0,58.0,-795.0,True,True,True
v100_s9_p0__h3__nored__r1,v100_s9_p0,100,9,0.0,0.0,100,286,h3,3,False,1,733837191,ok,,,6.068397041002754,,2026-08-26T11:50:10+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0002133329981006682,286,0,0,55.0,39.0,134.0,17.0,383.0,286.0,181.53125,1.321781385281384,1.0,110.0,,True,True,True
v100_s9_p0__h3__red__r1,v100_s9_p0,100,9,0.0,0.0,100,286,h3,3,True,1,733837191,ok,,,6.045567583001684,,2026-08-26T11:50:10+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.00039433399797417223,286,0,0,55.0,39.0,134.0,17.0,383.0,286.0,179.90625,1.321781385281384,1.0,110.0,,True,True,True
v100_s9_p0__h4__nored__r1,v100_s9_p0,100,9,0.0,0.0,100,286,h4,4,False,1,733837191,ok,,,12.569546625003568,,2026-08-26T11:50:11+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.00020783299987670034,286,0,0,78.0,64.0,134.0,20.0,363.0,286.0,258.15625,1.3458290043290042,1.0,142.0,,True,True,True
v100_s9_p0__h4__red__r1,v100_s9_p0,100,9,0.0,0.0,100,286,h4,4,True,1,733837191,ok,,,12.376946999997017,,2026-08-26T11:50:11+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0001914999884320423,286,0,0,78.0,64.0,134.0,20.0,363.0,286.0,259.578125,1.3458290043290042,1.0,142.0,,True,True,True
v100_s9_p0__h2+3__nored__r1,v100_s9_p0,100,9,0.0,0.0,100,286,h2+3,2+3,False,1,733837191,ok,,,6.5312619999895105,,2026-08-26T11:50:11+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.00037695800710935146,286,0,0,55.0,39.0,134.0,17.0,383.0,286.0,181.03125,1.318719937469934,1.0,114.0,,True,True,True
v100_s9_p0__h2+3__red__r1,v100_s9_p0,100,9,0.0,0.0,100,286,h2+3,2+3,True,1,733837191,ok,,,6.539181790998555,,2026-08-26T11:50:11+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.0003609160048654303,286,0,0,55.0,39.0,134.0,17.0,383.0,286.0,180.03125,1.318719937469934,1.0,114.0,,True,True,True
v100_s9_p0__h2+3+4__nored__r1,v100_s9_p0,100,9,0.0,0.0,100,286,h2+3+4,2+3+4,False,1,733837191,ok,,,14.281427124995389,,2026-08-26T11:50:12+00:00,iyohwan-ui-Macmini.local,3.12.14,b5d3363,dwave.samplers.SimulatedAnnealingSampler,100,0.00038470800791401416,286,0,0,78.0,64.0,134.0,20.0,366.0,286.0,256.078125,1.3374931457431456,1.0,122.0,,True,True,True
