graph_id,vertices,remove_ratio_target,hop_key,use_reduction,rep,apsp_sum_dnc,elapsed_sec_dnc,qubo_vars_total_dnc,n_subgraphs_dnc,strongly_connected_dnc,ok_dnc,apsp_sum_whole,elapsed_sec_whole,qubo_vars_total_whole,n_subgraphs_whole,strongly_connected_whole,ok_whole,both_sc,diff_apsp,ratio_time
v400_s0_p30,400,0.3,h3,False,0,1.4336580633285028,50.847734250011854,417.0,89.0,True,True,1.4535584788440592,27.198443708010018,825,1,True,True,True,-0.019900415515556436,1.8695089614644773
v400_s0_p30,400,0.3,h3,True,0,1.4311289549866082,51.848727959004464,378.0,103.0,True,True,1.4493753888298357,21.552199958998244,770,1,True,True,True,-0.01824643384322755,2.405727863403436
v400_s0_p30,400,0.3,h4,False,0,1.425857174036189,137.35155375000613,254.0,235.0,True,True,,33.38641404200462,6961,1,False,True,False,,4.113995398763081
v400_s0_p30,400,0.3,h4,True,0,1.4348933938387596,133.1226808749925,203.0,239.0,True,True,,30.866942291992018,6865,1,False,True,False,,4.312791322693769
v400_s0_p30,400,0.3,h2+3,False,0,1.436606142693848,53.24047483300092,417.0,89.0,True,True,1.4488609316612036,28.363116499996977,825,1,True,True,True,-0.012254788967355656,1.8771024274785386
v400_s0_p30,400,0.3,h2+3,True,0,1.4281925873918013,53.47100070799934,378.0,103.0,True,True,1.4417107138867535,22.799489415978314,770,1,True,True,True,-0.01351812649495221,2.345271849400533
v400_s0_p30,400,0.3,h2+3+4,False,0,1.4179793839905335,140.20969320798758,266.0,235.0,True,True,,32.95334154198645,6961,1,False,True,False,,4.254794404668913
v400_s0_p30,400,0.3,h2+3+4,True,0,1.4375327649897216,134.5659435000125,225.0,239.0,True,True,,30.455025832983665,6865,1,False,True,False,,4.418513523448525
v400_s0_p50,400,0.5,h2,False,0,2.1606513312415694,8.918426707998151,589.0,1.0,True,True,2.1606513312415694,7.947816750005586,589,1,True,True,True,0.0,1.122122840589132
v400_s0_p50,400,0.5,h2,True,0,1.8982684341620903,4.026585541010718,412.0,1.0,True,True,1.8982684341620903,3.512992292002309,412,1,True,True,True,0.0,1.1461982282675818
v400_s0_p50,400,0.5,h3,False,0,1.7971232280649074,23.721418125001946,310.0,22.0,True,True,1.821136312084277,9.287669458019082,589,1,True,True,True,-0.024013084019369524,2.554076480889466
v400_s0_p50,400,0.5,h3,True,0,1.710350330671923,10.406919459011988,208.0,33.0,True,True,1.8323186477308437,4.350241000007372,412,1,True,True,True,-0.12196831705892075,2.392262741074426
