vertices,remove_ratio_target,hop_key,use_reduction,k,best_mean,best_std,sc_frac,n_graphs
100,0.3,h2,False,3,1.4661566119346436,0.023390193071634313,1.0,10
100,0.3,h2,False,4,1.464334968370575,0.024683577029192386,1.0,10
100,0.3,h2,False,5,1.4638856691008213,0.02490540336891618,1.0,10
100,0.3,h2,True,1,1.4926091634235599,0.023836005570188442,1.0,10
100,0.3,h2,True,2,1.4813474718323225,0.0258939650637047,1.0,10
100,0.3,h2,True,3,1.4751508074977786,0.020698002458078915,1.0,10
100,0.3,h2,True,4,1.4720917971198282,0.022667089937826762,1.0,10
100,0.3,h2,True,5,1.470195196918683,0.02229513689611438,1.0,10
100,0.3,h2+3,False,1,1.482030184237762,0.024853958749840165,1.0,10
100,0.3,h2+3,False,2,1.4753738583526483,0.030904983479713894,1.0,10
100,0.3,h2+3,False,3,1.4692817740901096,0.03008686241767274,1.0,10
100,0.3,h2+3,False,4,1.4646414309035545,0.026466877600079545,1.0,10
100,0.3,h2+3,False,5,1.4609383288148456,0.025346248981857066,1.0,10
100,0.3,h2+3,True,1,1.493040668955065,0.028439579719032007,1.0,10
100,0.3,h2+3,True,2,1.4764725115513009,0.027268829994920554,1.0,10
100,0.3,h2+3,True,3,1.4700934678677118,0.021650854890486175,1.0,10
100,0.3,h2+3,True,4,1.4700934678677118,0.021650854890486175,1.0,10
100,0.3,h2+3,True,5,1.4700934678677118,0.021650854890486175,1.0,10
100,0.3,h2+3+4,False,1,1.4834839870567176,0.030783893093586135,1.0,10
100,0.3,h2+3+4,False,2,1.4803629352689986,0.028413426898975462,1.0,10
100,0.3,h2+3+4,False,3,1.47546511981285,0.02708234087854674,1.0,10
100,0.3,h2+3+4,False,4,1.4730196608946642,0.025966684258279672,1.0,10
100,0.3,h2+3+4,False,5,1.4710812245835005,0.02553393787785181,1.0,10
100,0.3,h2+3+4,True,1,1.4913076686781281,0.032384389407893344,1.0,10
100,0.3,h2+3+4,True,2,1.48618328778405,0.028533163908583018,1.0,10
100,0.3,h2+3+4,True,3,1.4799919534449877,0.021833517663152602,1.0,10
100,0.3,h2+3+4,True,4,1.4781873544244797,0.020530914958989465,1.0,10
100,0.3,h2+3+4,True,5,1.4754617068958016,0.02337085174201394,1.0,10
100,0.3,h3,False,1,1.4830490059323413,0.03465668313928586,1.0,10
100,0.3,h3,False,2,1.4800727090530146,0.031068848306904664,1.0,10
100,0.3,h3,False,3,1.4740081463990569,0.027126701969529012,1.0,10
100,0.3,h3,False,4,1.472228550293703,0.02789316417095975,1.0,10
100,0.3,h3,False,5,1.4681050785634124,0.02999813238856038,1.0,10
100,0.3,h3,True,1,1.4847881950821369,0.020336502262507918,1.0,10
100,0.3,h3,True,2,1.4764679959770888,0.022500918177673385,1.0,10
100,0.3,h3,True,3,1.471828338216218,0.01940672729315019,1.0,10
100,0.3,h3,True,4,1.471828338216218,0.01940672729315019,1.0,10
100,0.3,h3,True,5,1.4712493510137463,0.02014117015596099,1.0,10
100,0.3,h4,False,1,1.479721712798988,0.026325427952754818,1.0,10
100,0.3,h4,False,2,1.476799949349194,0.02909662112741224,1.0,10
100,0.3,h4,False,3,1.4726422059702386,0.02696170586484322,1.0,10
100,0.3,h4,False,4,1.4686191547509753,0.02596962040654595,1.0,10
100,0.3,h4,False,5,1.4666498979695972,0.026625135170989227,1.0,10
100,0.3,h4,True,1,1.4933917635955565,0.033659242674038026,1.0,10
100,0.3,h4,True,2,1.4852250262363942,0.029456440709736152,1.0,10
100,0.3,h4,True,3,1.4818275693442406,0.02339168092672021,1.0,10
