vertices,remove_ratio_target,hop_key,use_reduction,k,best_mean,best_std,sc_frac,n_graphs
100,0.1,h2+3,True,5,1.3585978435145099,0.00013854168456032878,1.0,2
100,0.1,h2+3+4,False,1,1.3757794813211455,0.02253243885047775,1.0,2
100,0.1,h2+3+4,False,2,1.3757794813211455,0.02253243885047775,1.0,2
100,0.1,h2+3+4,False,3,1.3757794813211455,0.02253243885047775,1.0,2
100,0.1,h2+3+4,False,4,1.3757794813211455,0.02253243885047775,1.0,2
100,0.1,h2+3+4,False,5,1.3757794813211455,0.02253243885047775,1.0,2
100,0.1,h2+3+4,True,1,1.3736120731120758,0.00033036863241298905,1.0,2
100,0.1,h2+3+4,True,2,1.3736120731120758,0.00033036863241298905,1.0,2
100,0.1,h2+3+4,True,3,1.3736120731120758,0.00033036863241298905,1.0,2
100,0.1,h2+3+4,True,4,1.3736120731120758,0.00033036863241298905,1.0,2
100,0.1,h2+3+4,True,5,1.3736120731120758,0.00033036863241298905,1.0,2
100,0.1,h3,False,1,1.356735870610869,0.0004038059287982002,1.0,2
100,0.1,h3,False,2,1.356735870610869,0.0004038059287982002,1.0,2
100,0.1,h3,False,3,1.356735870610869,0.0004038059287982002,1.0,2
100,0.1,h3,False,4,1.356735870610869,0.0004038059287982002,1.0,2
100,0.1,h3,False,5,1.356735870610869,0.0004038059287982002,1.0,2
100,0.1,h3,True,1,1.3686288880872228,0.012839736084596366,1.0,2
100,0.1,h3,True,2,1.3686288880872228,0.012839736084596366,1.0,2
100,0.1,h3,True,3,1.3686288880872228,0.012839736084596366,1.0,2
100,0.1,h3,True,4,1.3686288880872228,0.012839736084596366,1.0,2
100,0.1,h3,True,5,1.3686288880872228,0.012839736084596366,1.0,2
100,0.1,h4,False,1,1.3740304633637965,0.014996910607983686,1.0,2
100,0.1,h4,False,2,1.3740304633637965,0.014996910607983686,1.0,2
100,0.1,h4,False,3,1.3740304633637965,0.014996910607983686,1.0,2
100,0.1,h4,False,4,1.3740304633637965,0.014996910607983686,1.0,2
100,0.1,h4,False,5,1.3740304633637965,0.014996910607983686,1.0,2
100,0.1,h4,True,1,1.3673036716370053,0.010616465160156052,1.0,2
100,0.1,h4,True,2,1.3673036716370053,0.010616465160156052,1.0,2
100,0.1,h4,True,3,1.3673036716370053,0.010616465160156052,1.0,2
100,0.1,h4,True,4,1.3673036716370053,0.010616465160156052,1.0,2
100,0.1,h4,True,5,1.3673036716370053,0.010616465160156052,1.0,2
100,0.3,h2,False,1,1.452886174151329,0.03329482781701139,1.0,2
100,0.3,h2,False,2,1.452886174151329,0.03329482781701139,1.0,2
100,0.3,h2,False,3,1.452886174151329,0.03329482781701139,1.0,2
100,0.3,h2,False,4,1.452886174151329,0.03329482781701139,1.0,2
100,0.3,h2,False,5,1.452886174151329,0.03329482781701139,1.0,2
100,0.3,h2,True,1,1.491426813226059,0.02695498687093103,1.0,2
100,0.3,h2,True,2,1.491426813226059,0.02695498687093103,1.0,2
100,0.3,h2,True,3,1.491426813226059,0.02695498687093103,1.0,2
100,0.3,h2,True,4,1.491426813226059,0.02695498687093103,1.0,2
100,0.3,h2,True,5,1.491426813226059,0.02695498687093103,1.0,2
100,0.3,h2+3,False,1,1.4986744264433662,0.007885185727957569,1.0,2
100,0.3,h2+3,False,2,1.4986744264433662,0.007885185727957569,1.0,2
100,0.3,h2+3,False,3,1.4986744264433662,0.007885185727957569,1.0,2
100,0.3,h2+3,False,4,1.4986744264433662,0.007885185727957569,1.0,2
100,0.3,h2+3,False,5,1.4986744264433662,0.007885185727957569,1.0,2
100,0.3,h2+3,True,1,1.4914680462635026,0.022979594453813448,1.0,2
100,0.3,h2+3,True,2,1.4914680462635026,0.022979594453813448,1.0,2
100,0.3,h2+3,True,3,1.4914680462635026,0.022979594453813448,1.0,2
100,0.3,h2+3,True,4,1.4914680462635026,0.022979594453813448,1.0,2
100,0.3,h2+3,True,5,1.4914680462635026,0.022979594453813448,1.0,2
100,0.3,h2+3+4,False,1,1.5089780106257398,0.01705462617762809,1.0,2
100,0.3,h2+3+4,False,2,1.5089780106257398,0.01705462617762809,1.0,2
100,0.3,h2+3+4,False,3,1.5089780106257398,0.01705462617762809,1.0,2
100,0.3,h2+3+4,False,4,1.5089780106257398,0.01705462617762809,1.0,2
100,0.3,h2+3+4,False,5,1.5089780106257398,0.01705462617762809,1.0,2
100,0.3,h2+3+4,True,1,1.5135143498476873,0.0034739415010168403,1.0,2
