graph_id,vertices,remove_ratio_target,run_id,hop_key,use_reduction,rep,apsp_sum,flow_score,elapsed_sec,orientation_bits
v100_s7_p50,100,0.5,v100_s7_p50__h3__nored__whole__r0,h3,False,0,1.8412988193063986,44.0,1.157038042001659,0101010101101010101010101001001001101100110110001110001101100101100101110010011110001101101110001011110101001100001000110101111001010110100011
v100_s8_p50,100,0.5,v100_s8_p50__h3__nored__whole__r0,h3,False,0,1.9129137756183314,38.0,0.972692959010601,01101010001001000111101011101001011010100010101000001100101100101001010100110000101000101100110011000110111100010101010101000001110011010101
v100_s9_p50,100,0.5,v100_s9_p50__h3__nored__whole__r0,h3,False,0,1.7216648573087991,30.0,1.0352336250070948,01100100101011001100010100110011010101011010110001101001010010101010101101101010011111010110101001100010100111010110110001010100110100110101100
v200_s0_p0,200,0.0,v200_s0_p0__h2__nored__whole__r0,h2,False,0,1.3115029521706547,94.0,8.546123625012115,0110100011010011011010110100011010011001000011011010011010101010100101111000101010010011101101001111001100110001010011010101010011101010110110010010001011101110100001100100011101010101110000110001011011010010111100011000010011010011101011000110101001010100010111000101011100110101111010110101101101011001011001001111010001110010011000101110010111001101100100100001101001010000111110100111011001111011010110010110011001100100111010001101010101001101001110101010101100010110110110001101010101010111000011110110011010100111110001000100100111010111101100101100110010010011101100101001110
v200_s1_p0,200,0.0,v200_s1_p0__h2__nored__whole__r0,h2,False,0,1.3127692403213498,100.0,8.08243854198372,001110100110010011101100001101100010100101001011001101001100010111001100111000111011011011100100110001010101110100101010011011011000100111001110101010110011100111011001010001100101110110001101000100011011010100010000110101010101110101110010100010101000011110100110101010100100100011001101010101111000110011100100110111011100011001001100101100101110010010001100110010001100000101110101101001100100101010100010010010100100110110111010001010101010111001000010001101011100111001110101001010100000011011100011110011001110000101101001010110101011000100001011110101100111111100000100010110
v200_s2_p0,200,0.0,v200_s2_p0__h2__nored__whole__r0,h2,False,0,1.3105895984250115,100.0,8.370199416996911,1100000111100101110000101010001011011100110011110011001110101100011010100001101001100011011100011110011000000101111010101110000010010110000101101010010110100100111001110001011101101011011010111101100101010111001010001001110001100111000110000111001100101010111001011011011010101110101001100001011010110001100110110101100110010001110110110101010010101110101011001101010111000010101001111000010110110010011011011000101101000001100101100100010010001100111010110101100110111100011110110111010010110110001100010011001001100101101010111000001111111001001100110110101010010011100000010001011110
v200_s3_p0,200,0.0,v200_s3_p0__h2__nored__whole__r0,h2,False,0,1.3119050909308378,106.0,8.385020999994595,011000011001011011010001101001001100111001000101010100101110001010100110010100110101100011110001010001010110010001101011000101101001110001010100111011001101100011010110011101011010001100100110101001001101010100001110011101011110101010100101100101001110001111001010101110110010011011111000111001011100000111110000111010010011101101101101011111010111100100011011100110001101000100000100101111011100101000010000010101011001101100100110011001101110011010101110110101010001101011011110011100110111000110011100001111101000100111010001010101011010101011010101100101011100111111100011000101100101
v200_s4_p0,200,0.0,v200_s4_p0__h2__nored__whole__r0,h2,False,0,1.3099887723248018,102.0,8.21103849998326,01101011100011110100001101000100110010111001100101101010101100011011100010011010010101001110110010110010110011011010010110001111001100111110010101100010011010011011100101101100110111001001010010110011011001010110100111001101011100101111011001111011001101110001001011000110011110010010101001111100110011001000000101110110110011100111000001100011001110010110101110100011010011010111100110001000100010011001011010100101101010010101101110010110101110111001001111011101011100010101101000010101110010100111111000011110100001101110100011001101001111100110000010000011101010001111100101001110
v200_s5_p0,200,0.0,v200_s5_p0__h2__nored__whole__r0,h2,False,0,1.3024066109769319,108.0,8.456890125002246,011101000110010111011001100010010011010101101010110100110010100101000110101010101001011010001000101101100011101010110010101011001100001100110111000010101010011010111001011101000010100110101001010110100110011000100101101000110101110011100100000010011010111001010101010100110010110100110110011010010010111000010010110001011011010100101100010110011000111111101010101000101101101001101111000101001110010110010100100001010011110100001101000100100100010010011100100111001100101010111101100110100110010101000101000110010111001011010100100111011111111010111000111101100101101100001101011010010
v200_s6_p0,200,0.0,v200_s6_p0__h2__nored__whole__r0,h2,False,0,1.3076923578933253,110.0,8.380559167009778,0101010001111101010001011000110110101101001101010101100010110100110100100101111001101101001011001101100110011011010001001110001100110100101000111001100110010110010001001100101101001100011110000110001000111101101011000011010101001100011010101100100101001100001011010001100110100111001010010100110011110101111000010000111001101100011010001001000111111100011010111010101100111001001001111000110101010110011101000010100100010010010001010101101011011011001101000011101100100100010101001101101010101010110000001011100101011000100001001010010010100001110100101001100110011000000001001100110
