vertices,remove_ratio_target,hop_key,use_reduction,n_runs,n_ok,n_timeout,n_error,n_sc,time_mean,time_std,n_subgraphs_mean,qubo_vars_mean,n_edges_mean,n_edges_solved_mean,sc_rate,apsp_mean,apsp_std,apsp_min,apsp_max
400,0.1,h2+3+4,True,10,10,0,0,0,100.89147645819757,3.047678254507141,1.0,13370.0,1062.7,1057.8,0.0,,,,
400,0.3,h2,False,10,10,0,0,10,24.0121558251034,2.6009232481553513,1.0,826.5,826.5,826.5,1.0,1.4495832177993715,0.02019792808654682,1.4160404002587268,1.48570813393116
400,0.3,h2,True,10,10,0,0,10,19.757389550103106,0.8009864920901143,1.0,774.5,826.5,774.5,1.0,1.4572334910194726,0.019816317264742398,1.4225859610804859,1.4862188653384398
400,0.3,h3,False,10,10,0,0,10,27.524491199903423,0.3881203294360269,1.0,826.5,826.5,826.5,1.0,1.4530273497562436,0.017772820233490225,1.424618442708581,1.4750758601244451
400,0.3,h3,True,10,10,0,0,10,21.85390261680295,0.9015238716823945,1.0,774.5,826.5,774.5,1.0,1.4642159180036691,0.021236530154410932,1.4387696078333534,1.4920011716198989
400,0.3,h4,False,10,10,0,0,0,33.12423321669921,1.6959348747546088,1.0,7006.3,826.5,826.5,0.0,,,,
400,0.3,h4,True,10,10,0,0,0,31.234003703997587,1.3042054212600753,1.0,6951.8,826.5,774.5,0.0,,,,
400,0.3,h2+3,False,10,10,0,0,10,28.353193608499716,0.5784811102212055,1.0,826.5,826.5,826.5,1.0,1.4458182760001679,0.024308149196425453,1.4014009296875354,1.4798952184248417
400,0.3,h2+3,True,10,10,0,0,10,23.042957279097756,1.067919136682326,1.0,774.5,826.5,774.5,1.0,1.4581317473873978,0.026613072103913126,1.4175726817873087,1.5012548357847193
400,0.3,h2+3+4,False,10,10,0,0,0,33.85480657919834,1.6916586002687666,1.0,7006.3,826.5,826.5,0.0,,,,
400,0.3,h2+3+4,True,10,10,0,0,0,32.46107121249952,1.961997243359965,1.0,6951.8,826.5,774.5,0.0,,,,
400,0.5,h2,False,10,10,0,0,8,8.36031387920375,0.31586000141018994,1.0,590.4,590.4,590.4,0.8,1.9971903342861435,0.0949867754352664,1.8656025983972797,2.1606513312415694
400,0.5,h2,True,10,10,0,0,10,4.048269129302935,0.5589332411986705,1.0,413.7,590.4,413.7,1.0,1.8795791923286973,0.07140730769772329,1.7547307969179575,2.018560000072451
400,0.5,h3,False,10,10,0,0,10,12.172094579195255,2.371578838047286,1.0,590.4,590.4,590.4,1.0,1.780500194787901,0.06395869842912498,1.6645503178254653,1.8823926618953335
400,0.5,h3,True,10,10,0,0,10,6.337487908502226,1.0708519197862143,1.0,413.7,590.4,413.7,1.0,1.8125521449749775,0.05183354892868752,1.754714593994524,1.9243781025028548
400,0.5,h4,False,10,10,0,0,0,6.058632812596625,0.3096699947223435,1.0,2825.0,590.4,590.4,0.0,,,,
400,0.5,h4,True,10,10,0,0,0,5.091967900004238,0.2680946605516535,1.0,2437.3,590.4,413.7,0.0,,,,
400,0.5,h2+3,False,10,10,0,0,10,12.192488062602933,2.0094735230640772,1.0,590.4,590.4,590.4,1.0,1.7889457598028469,0.06407262517484083,1.6768947066208097,1.87840335482985
400,0.5,h2+3,True,10,10,0,0,10,5.937110645702342,1.319097020841951,1.0,413.7,590.4,413.7,1.0,1.8267327397449786,0.03618351525954308,1.75964223891538,1.8829592461338922
400,0.5,h2+3+4,False,10,10,0,0,0,6.9699743623001265,0.2852703741540339,1.0,2825.0,590.4,590.4,0.0,,,,
400,0.5,h2+3+4,True,10,10,0,0,0,5.680138816998806,0.2647276076739591,1.0,2437.3,590.4,413.7,0.0,,,,
500,0.0,h2,False,10,10,0,0,10,50.25612743329839,0.6691593071860767,1.0,1480.6,1480.6,1480.6,1.0,1.2959718876076496,0.006083760767717168,1.2876055535764608,1.3048593708903329
