vertices,remove_ratio_target,hop_key,use_reduction,k,best_mean,best_std,sc_frac,n_graphs
200,0.3,h2+3+4,True,3,2.997204793795438,,1.0,1
200,0.3,h2+3+4,True,4,2.997204793795438,,1.0,1
200,0.3,h2+3+4,True,5,2.997204793795438,,1.0,1
200,0.3,h3,False,1,3.720030398314945,,0.5,2
200,0.3,h3,False,2,3.720030398314945,,0.5,2
200,0.3,h3,False,3,3.720030398314945,,0.5,2
200,0.3,h3,False,4,3.720030398314945,,0.5,2
200,0.3,h3,False,5,3.720030398314945,,0.5,2
200,0.3,h3,True,1,3.0518354041661624,0.10147845291816505,1.0,2
200,0.3,h3,True,2,3.0518354041661624,0.10147845291816505,1.0,2
200,0.3,h3,True,3,3.0518354041661624,0.10147845291816505,1.0,2
200,0.3,h3,True,4,3.0518354041661624,0.10147845291816505,1.0,2
200,0.3,h3,True,5,3.0518354041661624,0.10147845291816505,1.0,2
200,0.3,h4,False,1,,,0.0,2
200,0.3,h4,False,2,,,0.0,2
200,0.3,h4,False,3,,,0.0,2
200,0.3,h4,False,4,,,0.0,2
200,0.3,h4,False,5,,,0.0,2
200,0.3,h4,True,1,3.044681791654355,,1.0,1
200,0.3,h4,True,2,3.044681791654355,,1.0,1
200,0.3,h4,True,3,3.044681791654355,,1.0,1
200,0.3,h4,True,4,3.044681791654355,,1.0,1
200,0.3,h4,True,5,3.044681791654355,,1.0,1
200,0.5,h2,False,1,3.341658159387059,,0.5,2
200,0.5,h2,False,2,3.341658159387059,,0.5,2
200,0.5,h2,False,3,3.341658159387059,,0.5,2
200,0.5,h2,False,4,3.341658159387059,,0.5,2
200,0.5,h2,False,5,3.341658159387059,,0.5,2
200,0.5,h2,True,1,3.126312125513031,0.0010937528928706946,1.0,2
200,0.5,h2,True,2,3.126312125513031,0.0010937528928706946,1.0,2
200,0.5,h2,True,3,3.126312125513031,0.0010937528928706946,1.0,2
200,0.5,h2,True,4,3.126312125513031,0.0010937528928706946,1.0,2
200,0.5,h2,True,5,3.126312125513031,0.0010937528928706946,1.0,2
200,0.5,h2+3,False,1,3.2937863285350555,,0.5,2
200,0.5,h2+3,False,2,3.2937863285350555,,0.5,2
200,0.5,h2+3,False,3,3.2937863285350555,,0.5,2
200,0.5,h2+3,False,4,3.2937863285350555,,0.5,2
200,0.5,h2+3,False,5,3.2937863285350555,,0.5,2
200,0.5,h2+3,True,1,3.0370005567350207,0.07305118603267169,1.0,2
200,0.5,h2+3,True,2,3.0370005567350207,0.07305118603267169,1.0,2
200,0.5,h2+3,True,3,3.0370005567350207,0.07305118603267169,1.0,2
200,0.5,h2+3,True,4,3.0370005567350207,0.07305118603267169,1.0,2
200,0.5,h2+3,True,5,3.0370005567350207,0.07305118603267169,1.0,2
200,0.5,h2+3+4,False,1,,,0.0,2
200,0.5,h2+3+4,False,2,,,0.0,2
200,0.5,h2+3+4,False,3,,,0.0,2
200,0.5,h2+3+4,False,4,,,0.0,2
200,0.5,h2+3+4,False,5,,,0.0,2
200,0.5,h2+3+4,True,1,2.903217758144105,,1.0,1
200,0.5,h2+3+4,True,2,2.903217758144105,,1.0,1
200,0.5,h2+3+4,True,3,2.903217758144105,,1.0,1
200,0.5,h2+3+4,True,4,2.903217758144105,,1.0,1
200,0.5,h2+3+4,True,5,2.903217758144105,,1.0,1
200,0.5,h3,False,1,,,0.0,2
200,0.5,h3,False,2,,,0.0,2
200,0.5,h3,False,3,,,0.0,2
200,0.5,h3,False,4,,,0.0,2
200,0.5,h3,False,5,,,0.0,2
200,0.5,h3,True,1,3.1182590634070375,0.031137680598904188,1.0,2
200,0.5,h3,True,2,3.1182590634070375,0.031137680598904188,1.0,2
200,0.5,h3,True,3,3.1182590634070375,0.031137680598904188,1.0,2
200,0.5,h3,True,4,3.1182590634070375,0.031137680598904188,1.0,2
200,0.5,h3,True,5,3.1182590634070375,0.031137680598904188,1.0,2
200,0.5,h4,False,1,,,0.0,2
200,0.5,h4,False,2,,,0.0,2
200,0.5,h4,False,3,,,0.0,2
200,0.5,h4,False,4,,,0.0,2
200,0.5,h4,False,5,,,0.0,2
200,0.5,h4,True,1,2.928805914170156,,1.0,1
200,0.5,h4,True,2,2.928805914170156,,1.0,1
200,0.5,h4,True,3,2.928805914170156,,1.0,1
200,0.5,h4,True,4,2.928805914170156,,1.0,1
200,0.5,h4,True,5,2.928805914170156,,1.0,1
300,0.0,h2,False,1,2.3564943818888855,,0.5,2
300,0.0,h2,False,2,2.3564943818888855,,0.5,2
300,0.0,h2,False,3,2.3564943818888855,,0.5,2
300,0.0,h2,False,4,2.3564943818888855,,0.5,2
300,0.0,h2,False,5,2.3564943818888855,,0.5,2
300,0.0,h2,True,1,2.2404710245031305,0.1849085911303293,1.0,2
300,0.0,h2,True,2,2.2404710245031305,0.1849085911303293,1.0,2
300,0.0,h2,True,3,2.2404710245031305,0.1849085911303293,1.0,2
300,0.0,h2,True,4,2.2404710245031305,0.1849085911303293,1.0,2
300,0.0,h2,True,5,2.2404710245031305,0.1849085911303293,1.0,2
300,0.0,h2+3,False,1,1.6965615800218719,0.015686096119485005,1.0,2
300,0.0,h2+3,False,2,1.6965615800218719,0.015686096119485005,1.0,2
300,0.0,h2+3,False,3,1.6965615800218719,0.015686096119485005,1.0,2
300,0.0,h2+3,False,4,1.6965615800218719,0.015686096119485005,1.0,2
300,0.0,h2+3,False,5,1.6965615800218719,0.015686096119485005,1.0,2
300,0.0,h2+3,True,1,1.7086121378171084,0.0006553487964020926,1.0,2
300,0.0,h2+3,True,2,1.7086121378171084,0.0006553487964020926,1.0,2
300,0.0,h2+3,True,3,1.7086121378171084,0.0006553487964020926,1.0,2
300,0.0,h2+3,True,4,1.7086121378171084,0.0006553487964020926,1.0,2
300,0.0,h2+3,True,5,1.7086121378171084,0.0006553487964020926,1.0,2
300,0.0,h2+3+4,False,1,1.6679811428044142,0.05477335629478454,1.0,2
300,0.0,h2+3+4,False,2,1.6679811428044142,0.05477335629478454,1.0,2
300,0.0,h2+3+4,False,3,1.6679811428044142,0.05477335629478454,1.0,2
300,0.0,h2+3+4,False,4,1.6679811428044142,0.05477335629478454,1.0,2
300,0.0,h2+3+4,False,5,1.6679811428044142,0.05477335629478454,1.0,2
